hour,day_of_week,temperature,industrial_index,demand,lag_1,lag_24
23,6,23.558847392985253,1.297559100637188,130.06000905122363,106.78866781476556,107.72131948527128
0,0,24.17450280320749,0.8103619589235738,120.4525035099835,130.06000905122363,132.3243806687435
1,0,25.97270938385961,0.9552201490818012,126.3826390500949,120.4525035099835,123.2257150113727
2,0,27.912931454275625,0.5116205399081006,124.77920091809662,126.3826390500949,132.89462366679535
3,0,27.971809353128762,0.5724468877945589,132.90896140160444,124.77920091809662,136.6868882487015
4,0,28.50790662335576,0.8924935564066848,138.86574964430287,132.90896140160444,145.9603136941753
5,0,30.073316342937254,0.9799388347171235,140.08983370815557,138.86574964430287,151.7661339840673
6,0,30.244966571108723,1.1000205481193037,150.24803090832913,140.08983370815557,145.9311936468631
7,0,29.32268595607421,0.7916625787093032,137.1334494926082,150.24803090832913,139.39862802598688
8,0,28.859088713303873,1.1949818861265427,150.8979625156356,137.1334494926082,129.59070823600743
9,0,28.767583843290375,1.3601223971892047,150.04882763937425,150.8979625156356,130.10760252187438
10,0,26.051915658502676,1.2798509888933498,136.35888540789608,150.04882763937425,134.84262305247316
11,0,24.88663145113605,0.5396188253483571,121.9968789454698,136.35888540789608,129.29658572388536
12,0,24.281555778747563,0.9805069472578289,123.37681703423391,121.9968789454698,122.47048048997802
13,0,23.49245762277555,0.6049301784181749,114.05364938825605,123.37681703423391,109.165703077849
14,0,22.810907565598004,0.7420450158625275,111.91691390032997,114.05364938825605,105.0303964742324
15,0,22.93982231101682,1.4866625932671464,121.00275871053849,111.91691390032997,104.81894098365464
16,0,21.527532604279827,0.6424955429015132,100.31407253179316,121.00275871053849,108.60827512234306
17,0,20.010432338591233,0.9988881534513561,108.42925193606239,100.31407253179316,99.78723188435758
18,0,19.980983792097312,1.118155734318119,106.32075627423738,108.42925193606239,93.11056718156628
19,0,19.167841503916847,1.202464970544104,106.51477876609908,106.32075627423738,94.02929323998573
20,0,20.65135984508542,1.059648683486914,105.97007158401667,106.51477876609908,96.76460911364285
21,0,21.175807455147122,0.5097708474191837,101.74676124359281,105.97007158401667,105.90945740049439
22,0,22.822718560338085,0.8264613082439919,118.36223804328543,101.74676124359281,106.78866781476556
23,0,22.87867383093507,1.0177116433847115,115.32079133577635,118.36223804328543,130.06000905122363
0,1,25.51934651424117,0.5878664991448334,117.86868138139728,115.32079133577635,120.4525035099835
1,1,27.82683413851518,0.8506269312091808,134.49105901848546,117.86868138139728,126.3826390500949
2,1,27.391239851543144,0.5332031087913666,125.20761770517647,134.49105901848546,124.77920091809662
3,1,28.93724562803168,0.5785784971550207,132.87424439977843,125.20761770517647,132.90896140160444
4,1,30.020271010633305,0.8969232762015961,138.4520809987023,132.87424439977843,138.86574964430287
5,1,29.428408659559505,0.6327157540430604,137.45531195449385,138.4520809987023,140.08983370815557
6,1,30.224092481810416,1.067540848261558,146.23756913383835,137.45531195449385,150.24803090832913
7,1,29.842221532227136,1.1894649691372656,151.09019069712986,146.23756913383835,137.1334494926082
8,1,29.427803117471026,1.3005866991090829,152.08975240966237,151.09019069712986,150.8979625156356
9,1,27.76252412207727,0.7001502442448101,139.36781186697206,152.08975240966237,150.04882763937425
10,1,27.524510174258943,0.6674825822590698,130.13757151334002,139.36781186697206,136.35888540789608
11,1,26.792093516758055,0.6045678403344003,124.24112324097582,130.13757151334002,121.9968789454698
12,1,26.451143607795043,1.1364302495436367,131.21404511119482,124.24112324097582,123.37681703423391
13,1,24.665175600572603,1.206475726486901,124.81217640142596,131.21404511119482,114.05364938825605
14,1,24.653182457511555,0.531586144825642,110.95353934192103,124.81217640142596,111.91691390032997
15,1,20.697118531179218,1.4362122462436897,117.16120994494966,110.95353934192103,121.00275871053849
16,1,21.54219361779849,0.5519712836514724,100.96894179959088,117.16120994494966,100.31407253179316
17,1,20.353712874293013,1.0412963353010705,110.82688679854063,100.96894179959088,108.42925193606239
18,1,22.18980293321767,1.2090605194509165,110.54118855961475,110.82688679854063,106.32075627423738
19,1,19.362072583199506,1.3709691237460855,114.90390506181718,110.54118855961475,106.51477876609908
20,1,19.830151138897033,1.2140869321324277,114.23313208461782,114.90390506181718,105.97007158401667
21,1,20.86507344862324,1.3017280830697917,115.33943516580358,114.23313208461782,101.74676124359281
22,1,20.37610427569019,0.8394501925428061,101.1756477052107,115.33943516580358,118.36223804328543
23,1,23.18014975280663,1.3148251137465121,123.24514536823499,101.1756477052107,115.32079133577635
0,2,24.240867338446304,0.5801148463846751,118.97501524426944,123.24514536823499,117.86868138139728
1,2,26.44448901198881,1.3948166560605277,138.30489740931674,118.97501524426944,134.49105901848546
2,2,27.841755975777158,1.0475923761537362,133.6374527777443,138.30489740931674,125.20761770517647
3,2,30.411704745148626,1.3172977699624937,147.72610793772796,133.6374527777443,132.87424439977843
4,2,30.280550857108242,0.9523182845183001,145.78958152194053,147.72610793772796,138.4520809987023
5,2,29.25272547578294,1.1435776951965249,147.6764638229912,145.78958152194053,137.45531195449385
6,2,29.10158532865164,1.0264026609361132,143.01442757851643,147.6764638229912,146.23756913383835
7,2,30.321548302951847,1.2315895217553319,148.83367206845693,143.01442757851643,151.09019069712986
8,2,28.009893811901552,0.5816299820305896,130.13736685512782,148.83367206845693,152.08975240966237
9,2,30.36699267178709,0.5603520839905638,131.24486428175544,130.13736685512782,139.36781186697206
10,2,28.67944012072129,0.7471032340101464,137.14707199005383,131.24486428175544,130.13757151334002
11,2,25.8249195734079,0.6595446801131883,121.46196179247076,137.14707199005383,124.24112324097582
12,2,23.286865470909124,1.3717835665922018,132.66087783613875,121.46196179247076,131.21404511119482
13,2,25.05977714865281,0.7192139873580443,121.47959174920865,132.66087783613875,124.81217640142596
14,2,22.38546015474738,1.4758652558191314,127.28315812032126,121.47959174920865,110.95353934192103
15,2,22.702282406040727,0.8368957917711068,108.77655189748397,127.28315812032126,117.16120994494966
16,2,19.075445322283443,0.6821179156886993,99.34418519150631,108.77655189748397,100.96894179959088
17,2,19.570995845600887,1.2896985071424791,110.20411675198794,99.34418519150631,110.82688679854063
18,2,20.005243699718182,1.1587077755008761,105.4735373272635,110.20411675198794,110.54118855961475
19,2,20.2173514623194,0.998195716453139,106.71243683597571,105.4735373272635,114.90390506181718
20,2,20.219807509598564,1.0553635509376313,104.34951262662595,106.71243683597571,114.23313208461782
21,2,22.08731602641476,1.219201778272264,120.05063797179402,104.34951262662595,115.33943516580358
22,2,21.432379570617403,0.7284547413312987,106.04000207596559,120.05063797179402,101.1756477052107
23,2,23.5635252894661,1.496333916056742,130.06901741666033,106.04000207596559,123.24514536823499
0,3,25.120295631711897,1.4747931621467831,135.58631812099787,130.06901741666033,118.97501524426944
1,3,26.80853405957135,1.1503256863469369,133.4350573759944,135.58631812099787,138.30489740931674
2,3,28.21161487808889,0.6995424509291451,132.17416017918652,133.4350573759944,133.6374527777443
3,3,27.410891814094867,1.1802282424312913,139.0727053188135,132.17416017918652,147.72610793772796
4,3,27.796012848186567,0.5721984089791758,133.31013980617277,139.0727053188135,145.78958152194053
5,3,31.10730595334385,0.5306525022058061,133.4489811729543,133.31013980617277,147.6764638229912
6,3,30.33231401197959,0.7576828885112137,141.19742453282268,133.4489811729543,143.01442757851643
7,3,29.08114259488879,0.9626229567393163,147.89078958462946,141.19742453282268,148.83367206845693
8,3,30.881278994444717,1.3682725054083806,149.7872681610847,147.89078958462946,130.13736685512782
9,3,28.651208540225596,1.227169069766308,141.88363137606825,149.7872681610847,131.24486428175544
10,3,28.679297184063827,1.242706521199981,143.75444834110402,141.88363137606825,137.14707199005383
11,3,26.361613706922714,0.9254933344480754,129.36002989965093,143.75444834110402,121.46196179247076
12,3,27.060747924881987,0.8459349925469629,127.09208599852391,129.36002989965093,132.66087783613875
13,3,25.4612456169306,0.8710387629846027,122.22263743297104,127.09208599852391,121.47959174920865
14,3,22.251035851520925,1.4876495637360578,126.15922738344831,122.22263743297104,127.28315812032126
15,3,22.43603704502162,0.5401091914124825,106.93228963229609,126.15922738344831,108.77655189748397
16,3,21.315248930662957,1.3670314961224486,117.54032971671603,106.93228963229609,99.34418519150631
17,3,21.53900242608701,1.0786754085723933,109.26848179687558,117.54032971671603,110.20411675198794
18,3,19.035076539419897,0.9386154191895905,103.8601825662398,109.26848179687558,105.4735373272635
19,3,20.856422328553094,1.2252576604151364,117.25838540720387,103.8601825662398,106.71243683597571
20,3,21.728297467927398,0.9866689414247029,109.13181848735675,117.25838540720387,104.34951262662595
21,3,19.70572660764415,1.3734232380816604,111.88526225104413,109.13181848735675,120.05063797179402
22,3,21.31674148733422,1.4007018640112585,123.96876226275451,111.88526225104413,106.04000207596559
23,3,21.66667259672729,0.9217209268734554,113.81842978803768,123.96876226275451,130.06901741666033
0,4,24.730593165555444,0.7768277972350516,113.47973363776983,113.81842978803768,135.58631812099787
1,4,27.011637481308565,1.0923503285933622,136.00073701696084,113.47973363776983,133.4350573759944
2,4,29.002357052096027,1.4123633456166909,144.64599645866411,136.00073701696084,132.17416017918652
3,4,28.60962868635251,0.7106621890056666,133.23196911777134,144.64599645866411,139.0727053188135
4,4,30.958742564493484,1.1229665835634828,149.03301182980806,133.23196911777134,133.31013980617277
5,4,28.44952767323045,1.1315602200925206,144.76101705053918,149.03301182980806,133.4489811729543
6,4,28.296617560644844,1.233113022415281,148.38385102101245,144.76101705053918,141.19742453282268
7,4,29.774081432548723,0.6315676851272598,135.5323157188238,148.38385102101245,147.89078958462946
8,4,29.7141924678615,1.2158249646820884,148.9444556617374,135.5323157188238,149.7872681610847
9,4,28.502839157838643,1.409032520665641,146.47875650810383,148.9444556617374,141.88363137606825
10,4,25.432557899960123,0.679683108870242,126.6752094199876,146.47875650810383,143.75444834110402
11,4,26.204975185999817,0.7375433249238776,126.59510977354155,126.6752094199876,129.36002989965093
12,4,23.695530499495145,1.4713950940416396,129.0126467736893,126.59510977354155,127.09208599852391
13,4,24.375577323317437,0.6809769527094898,118.04044959832457,129.0126467736893,122.22263743297104
14,4,22.86659824609685,1.3543850933695791,121.21300802424314,118.04044959832457,126.15922738344831
15,4,20.52458630773991,0.9922778564480348,111.24783532741847,121.21300802424314,106.93228963229609
16,4,20.156006063741117,0.747231074403177,102.69824151790542,111.24783532741847,117.54032971671603
17,4,19.111157346665706,1.3707499012725113,116.4926054862763,102.69824151790542,109.26848179687558
18,4,19.937320902726828,0.9453052550026655,103.1103489583914,116.4926054862763,103.8601825662398
19,4,21.125513189055894,1.0148173539296903,106.84016480546032,103.1103489583914,117.25838540720387
20,4,19.684146934742266,0.8592333693997657,102.83444840197227,106.84016480546032,109.13181848735675
21,4,21.968512609585108,1.0929508514349275,112.81543508750046,102.83444840197227,111.88526225104413
22,4,21.969742381627555,0.6635238725850228,109.60978792078171,112.81543508750046,123.96876226275451
23,4,22.91303194222505,0.8910815366517607,111.21057234115034,109.60978792078171,113.81842978803768
0,5,24.892969640045443,1.4694123223352875,126.01313846935756,111.21057234115034,113.47973363776983
1,5,25.258852903093228,0.7581334327011275,115.06515614649665,126.01313846935756,136.00073701696084
2,5,26.946350694652818,1.1567366645412922,134.8783574560522,115.06515614649665,144.64599645866411
3,5,27.33765601334389,0.8251900642246949,133.38202124079294,134.8783574560522,133.23196911777134
4,5,31.29485215183858,1.2734731256866008,146.40607319964116,133.38202124079294,149.03301182980806
5,5,29.864892683417068,0.6308736607183498,131.5000516745218,146.40607319964116,144.76101705053918
6,5,29.300274492007414,1.4698210450785447,148.20712637492528,131.5000516745218,148.38385102101245
7,5,30.04360904217956,0.9537895413836392,142.30790208274715,148.20712637492528,135.5323157188238
8,5,29.217798969231364,0.736050463346464,129.03480184066467,142.30790208274715,148.9444556617374
9,5,28.314564306399514,0.5734967473300127,125.88523831946911,129.03480184066467,146.47875650810383
10,5,28.114166700043427,0.6697579050875407,127.54908439118495,125.88523831946911,126.6752094199876
11,5,27.051602935559913,1.0197739485560176,128.59015780308494,127.54908439118495,126.59510977354155
12,5,24.46949885238947,0.8370031764312863,116.2478060832009,128.59015780308494,129.0126467736893
13,5,23.130086533842718,1.3288833658826094,123.25278821201384,116.2478060832009,118.04044959832457
14,5,22.224948302848357,0.9308875236618059,99.95795019993513,123.25278821201384,121.21300802424314
15,5,19.16254492933168,0.7487142725876299,98.26193345714321,99.95795019993513,111.24783532741847
16,5,19.154681918879255,1.1171449866040302,100.02978248261246,98.26193345714321,102.69824151790542
17,5,21.537245135999186,1.2067772168854458,102.05887765624723,100.02978248261246,116.4926054862763
18,5,21.644967713501284,0.6670419079009499,98.16438138359652,102.05887765624723,103.1103489583914
19,5,19.921334828998276,0.6676192162883177,97.65677135636109,98.16438138359652,106.84016480546032
20,5,21.246429944133574,0.536671426933543,94.15368884521055,97.65677135636109,102.83444840197227
21,5,21.7757162486108,1.2364020150656405,114.06702862827775,94.15368884521055,112.81543508750046
22,5,25.578880808455235,1.1638045276218052,124.2706869433125,114.06702862827775,109.60978792078171
23,5,24.82547968592197,0.9746308757498139,120.50012979656714,124.2706869433125,111.21057234115034
0,6,24.872082408519233,1.344170448969197,131.5474673845366,120.50012979656714,126.01313846935756
1,6,25.338554784912176,1.3056701529500532,131.6050855530663,131.5474673845366,115.06515614649665
2,6,25.89355367974243,1.085354364396752,128.72049556412466,131.6050855530663,134.8783574560522
3,6,28.73899754179996,1.3682712805132586,137.10859107003904,128.72049556412466,133.38202124079294
4,6,28.573776273637886,0.7058412100367683,129.18644332146567,137.10859107003904,146.40607319964116
5,6,28.407375421847668,0.6119196193977279,126.18266170859198,129.18644332146567,131.5000516745218
6,6,29.353427115757473,0.7697496115169896,140.6146746143482,126.18266170859198,148.20712637492528
7,6,28.748081127830947,0.5570868560893149,127.76950020304186,140.6146746143482,142.30790208274715
8,6,31.01726865399476,1.031169528001032,141.687796326208,127.76950020304186,129.03480184066467
9,6,29.41717366288219,1.4366056922949615,146.2919851116505,141.687796326208,125.88523831946911
10,6,27.492027358683384,0.5393435406685096,120.90173286985434,146.2919851116505,127.54908439118495
11,6,27.774039364402633,0.6221099140100268,125.66362058132329,120.90173286985434,128.59015780308494
12,6,25.077368307647617,0.9521990282834353,117.33076909576059,125.66362058132329,116.2478060832009
13,6,22.844620573159133,1.433875017527905,122.36237341156287,117.33076909576059,123.25278821201384
14,6,24.023124077269657,0.8161561049767505,107.14195849698018,122.36237341156287,99.95795019993513
15,6,22.003376137751925,1.0072348086883924,103.12031310374411,107.14195849698018,98.26193345714321
16,6,19.632626826751352,0.5415728590503921,89.60114952395031,103.12031310374411,100.02978248261246
17,6,19.98003219047105,0.6483432009620889,93.15655974614796,89.60114952395031,102.05887765624723
18,6,19.124381746615242,1.486630122958847,106.69345927885566,93.15655974614796,98.16438138359652
19,6,18.78757113759032,1.4651186964360456,105.1409950013893,106.69345927885566,97.65677135636109
20,6,21.59605052860945,0.5049399809344096,90.4116942470472,105.1409950013893,94.15368884521055
21,6,23.373882734537393,1.451811785423239,118.46361664778799,90.4116942470472,114.06702862827775
22,6,21.101432426180857,1.1391199378155004,105.47110248657872,118.46361664778799,124.2706869433125
23,6,24.268874011177964,1.3679182945200221,125.58809135279996,105.47110248657872,120.50012979656714
0,0,24.34935743087817,0.9547398556338591,123.04083123323704,125.58809135279996,131.5474673845366
1,0,25.806969841747907,1.0155960285792502,125.14139620771122,123.04083123323704,131.6050855530663
2,0,26.90760607576113,0.9888465802569202,132.6645165255111,125.14139620771122,128.72049556412466
3,0,27.67154313625292,1.1668642575461043,138.49497001852163,132.6645165255111,137.10859107003904
4,0,29.378648646867017,0.6396512547563129,136.16809995796223,138.49497001852163,129.18644332146567
5,0,28.998679015034302,0.529973589872678,137.27743942848227,136.16809995796223,126.18266170859198
6,0,30.27045682577984,0.8079299415911909,136.07399507444626,137.27743942848227,140.6146746143482
7,0,29.779391021996204,1.2046807627366467,148.65673379905826,136.07399507444626,127.76950020304186
8,0,29.091178972055786,0.7018534521229484,135.399282637715,148.65673379905826,141.687796326208
9,0,27.62797024389114,1.1734324333249173,142.8096771954975,135.399282637715,146.2919851116505
10,0,26.923228669431666,1.4699120461072703,143.88428814572183,142.8096771954975,120.90173286985434
11,0,27.049486451338364,0.5939007157894184,121.30926967427385,143.88428814572183,125.66362058132329
12,0,25.50091718762438,1.1726021182251263,128.49671493275142,121.30926967427385,117.33076909576059
13,0,22.728349529688845,0.9437502193045711,114.35543542403343,128.49671493275142,122.36237341156287
14,0,22.599332305429225,1.3681422543775055,125.78953111420437,114.35543542403343,107.14195849698018
15,0,22.215853217439054,0.6771497894473859,105.96756935797619,125.78953111420437,103.12031310374411
16,0,19.000467699956438,1.1926259522261646,113.89677246385081,105.96756935797619,89.60114952395031
17,0,20.713731060934595,1.33811528964811,113.34852721049685,113.89677246385081,93.15655974614796
18,0,19.33737624105415,1.4446142194740232,110.44181657085738,113.34852721049685,106.69345927885566
19,0,20.740969537147816,1.1832480282896458,105.94649819935938,110.44181657085738,105.1409950013893
20,0,19.90661382453529,0.9971747640084273,100.68704986262692,105.94649819935938,90.4116942470472
21,0,19.659583993402745,1.1178472402012138,104.85263714994784,100.68704986262692,118.46361664778799
22,0,20.872457562116836,1.3689049844787182,119.92439476684248,104.85263714994784,105.47110248657872
23,0,23.753989721148777,1.0706097466388296,122.85815899373873,119.92439476684248,125.58809135279996
0,1,25.25972250172148,0.5303870596968369,111.3836140912833,122.85815899373873,123.04083123323704
1,1,25.389778600408196,1.4309486955069777,139.6718365042095,111.3836140912833,125.14139620771122
2,1,28.138592458777374,1.1895267510315612,138.61853678313565,139.6718365042095,132.6645165255111
3,1,26.87401384366378,1.1765133857772465,139.78974225069462,138.61853678313565,138.49497001852163
4,1,29.264047220274875,0.7156751523977172,141.33851341111475,139.78974225069462,136.16809995796223
5,1,28.618612931682883,1.1588854702326572,147.7647114785062,141.33851341111475,137.27743942848227
6,1,29.348163892197842,0.8938644056541585,140.76802395376137,147.7647114785062,136.07399507444626
7,1,29.877027802761756,1.151232977041492,144.7643967329982,140.76802395376137,148.65673379905826
8,1,28.46971365363824,0.6065930303079907,126.27609574729277,144.7643967329982,135.399282637715
9,1,28.15097836170291,1.1578453046030361,139.37247066960475,126.27609574729277,142.8096771954975
10,1,28.50629280921444,1.4994137257706666,146.36746941735913,139.37247066960475,143.88428814572183
11,1,25.717203355989458,0.548212038860556,117.02529935876169,146.36746941735913,121.30926967427385
12,1,25.835692112065143,1.4771741842213173,135.82109700727972,117.02529935876169,128.49671493275142
13,1,22.57619791982978,0.9069079607228706,115.93292025196807,135.82109700727972,114.35543542403343
14,1,23.02980417791528,1.3707534503372591,122.80010941715152,115.93292025196807,125.78953111420437
15,1,22.906034714725166,1.2823854840582736,117.43870355627996,122.80010941715152,105.96756935797619
16,1,18.19822848095052,1.0670162609866678,104.58249215969019,117.43870355627996,113.89677246385081
17,1,19.37347561308418,1.2384492092513266,110.18249909701244,104.58249215969019,113.34852721049685
18,1,20.57707212718054,1.3785155613013478,110.45325824805951,110.18249909701244,110.44181657085738
19,1,19.96732548251166,0.904140321651033,107.59099627439211,110.45325824805951,105.94649819935938
20,1,21.041018854449117,0.8270331615632387,104.66668250546583,107.59099627439211,100.68704986262692
21,1,20.86048090735144,1.1675933855635847,113.05831058294365,104.66668250546583,104.85263714994784
22,1,22.586589787472896,1.3078459419412587,123.45474168354063,113.05831058294365,119.92439476684248
23,1,23.550227539095314,1.2622851347766157,125.45761571648825,123.45474168354063,122.85815899373873
0,2,26.167782061659807,1.2978136488586345,136.15124700223203,125.45761571648825,111.3836140912833
1,2,26.548516068813814,0.935583314812933,130.25826138051698,136.15124700223203,139.6718365042095
2,2,27.837602662075202,1.3178342161750216,140.1945775237295,130.25826138051698,138.61853678313565
3,2,28.12365693981027,0.6202090553706084,131.8070733745165,140.1945775237295,139.78974225069462
4,2,28.842520794849698,1.0444890979608497,138.8038989647988,131.8070733745165,141.33851341111475
5,2,29.39707094362572,0.5057586604981216,133.89425247743412,138.8038989647988,147.7647114785062
6,2,30.394452142378295,0.8245858299002703,142.18093091082864,133.89425247743412,140.76802395376137
7,2,29.408644650625078,0.8664615348713979,140.1814276897512,142.18093091082864,144.7643967329982
8,2,29.619901875818606,0.8961726916092554,140.4378990873499,140.1814276897512,126.27609574729277
9,2,30.610934704578177,1.1954672066898622,141.55673421832614,140.4378990873499,139.37247066960475
10,2,28.371124703431693,0.8885581012703457,132.8672367090474,141.55673421832614,146.36746941735913
11,2,25.968071693344765,0.9486936226225307,128.7767409935887,132.8672367090474,117.02529935876169
12,2,26.201213922163944,0.7375441308743275,122.63287963780664,128.7767409935887,135.82109700727972
13,2,23.297829401465847,0.8732517916293401,113.38947876171541,122.63287963780664,115.93292025196807
14,2,20.461875464822146,0.7272696272631515,109.26626699750142,113.38947876171541,122.80010941715152
15,2,20.456379783149863,0.5731959237684436,97.70708568515964,109.26626699750142,117.43870355627996
16,2,18.799081060051954,1.103448593381378,108.9152515514673,97.70708568515964,104.58249215969019
17,2,19.81885738451335,1.1682127985550164,109.6242955628514,108.9152515514673,110.18249909701244
18,2,20.01841837918955,1.1194903460096146,105.48796174903998,109.6242955628514,110.45325824805951
19,2,21.84680818082994,0.9634940438005724,113.63017165260918,105.48796174903998,107.59099627439211
20,2,20.996800354841973,0.8797857801792298,102.34815178015472,113.63017165260918,104.66668250546583
21,2,21.2453655652584,1.3633336495718251,120.44379883091783,102.34815178015472,113.05831058294365
22,2,23.329405581183487,1.0190817851362182,120.04219381922026,120.44379883091783,123.45474168354063
23,2,21.494769465479507,0.979181877629731,112.97312540529849,120.04219381922026,125.45761571648825
0,3,25.235614558108566,0.5256420658064357,120.16146633253884,112.97312540529849,136.15124700223203
1,3,27.06496041939957,0.8412478276261564,127.79292829855062,120.16146633253884,130.25826138051698
2,3,26.02141375422016,0.8801956187858571,130.512820771997,127.79292829855062,140.1945775237295
3,3,29.679287949139667,0.8988227808969005,140.18706484439647,130.512820771997,131.8070733745165
4,3,29.668623426416605,1.0801723692273324,144.19802205081263,140.18706484439647,138.8038989647988
5,3,29.41434121754454,1.0336025467268786,146.59241645199668,144.19802205081263,133.89425247743412
6,3,30.632781866106285,1.1079050927934446,150.8041317497381,146.59241645199668,142.18093091082864
7,3,32.100321989249736,1.2648832615421282,148.9119715525182,150.8041317497381,140.1814276897512
8,3,29.51199327398069,1.3129857387160935,152.85697608876208,148.9119715525182,140.4378990873499
9,3,28.783754492233072,1.2181230762264943,139.01356235675448,152.85697608876208,141.55673421832614
10,3,27.040639100459757,1.4555236959549347,146.28939073304318,139.01356235675448,132.8672367090474
11,3,25.444250856047816,0.5182325826763616,122.22145922713082,146.28939073304318,128.7767409935887
12,3,25.830335816544245,0.6957779856835461,117.30333205611382,122.22145922713082,122.63287963780664
13,3,22.84982094857853,0.5075628749781421,107.03026608183094,117.30333205611382,113.38947876171541
14,3,22.571566237219393,1.147474714154603,114.77551275207303,107.03026608183094,109.26626699750142
15,3,20.986808647302148,1.398030548949987,117.21839737087237,114.77551275207303,97.70708568515964
16,3,21.148852806824202,0.7434822965762993,102.58299465477278,117.21839737087237,108.9152515514673
17,3,20.504032973841607,1.4270345447963066,117.22848017752669,102.58299465477278,109.6242955628514
18,3,21.0375399442579,0.5602673902895609,102.21135393266584,117.22848017752669,105.48796174903998
19,3,19.660354469699907,1.4344360268055143,117.53722264498928,102.21135393266584,113.63017165260918
20,3,20.39999804578444,0.8516226872396344,102.48569171878228,117.53722264498928,102.34815178015472
21,3,20.485702378284955,0.6014208284492165,100.30108789245517,102.48569171878228,120.44379883091783
22,3,22.055706739923885,0.9858717591863256,108.7785340869114,100.30108789245517,120.04219381922026
23,3,24.083205267532247,0.7567765677205079,113.29614123896089,108.7785340869114,112.97312540529849
0,4,25.75698861664535,0.7848729019619228,125.10599017182153,113.29614123896089,120.16146633253884
1,4,25.371929901334976,0.8072899649262866,129.3245980228656,125.10599017182153,127.79292829855062
2,4,28.36960592010566,1.3030258978326634,139.0966831812248,129.3245980228656,130.512820771997
3,4,29.891171764737688,1.0391612766752545,140.85924409738726,139.0966831812248,140.18706484439647
4,4,29.743561922145894,0.8113076991560036,139.29431459437947,140.85924409738726,144.19802205081263
5,4,31.706424944003405,1.1103337833109184,151.11926729357467,139.29431459437947,146.59241645199668
6,4,29.22621080089643,1.2161506742231936,145.34662452649178,151.11926729357467,150.8041317497381
7,4,28.584974428133922,0.7726240007335338,138.55387026722147,145.34662452649178,148.9119715525182
8,4,27.551406770017916,0.9135491015253515,135.6125315671745,138.55387026722147,152.85697608876208
9,4,30.03157821742192,0.6218860933369476,134.52858930081342,135.6125315671745,139.01356235675448
10,4,28.15436565635406,0.6811493495346803,131.57057104741284,134.52858930081342,146.28939073304318
11,4,26.23851055460215,1.1811178539649827,133.70683544896198,131.57057104741284,122.22145922713082
12,4,25.27996862631982,0.681438347695627,117.87954653497248,133.70683544896198,117.30333205611382
13,4,22.58041572718902,1.0251633836670602,117.74707926491654,117.87954653497248,107.03026608183094
14,4,24.945751979616826,1.2090462617224327,123.8073403160663,117.74707926491654,114.77551275207303
15,4,21.593687276042495,0.6068769230947438,102.14381211246803,123.8073403160663,117.21839737087237
16,4,20.7792677756827,1.0673122196289035,108.4681377180978,102.14381211246803,102.58299465477278
17,4,20.896137492453352,0.7565627837013638,107.06021390755745,108.4681377180978,117.22848017752669
18,4,20.481009231736714,1.4629268752375797,116.90331431204875,107.06021390755745,102.21135393266584
19,4,20.394254892833786,0.9835456467199247,104.91372350308791,116.90331431204875,117.53722264498928
20,4,19.879398525632496,1.305992549775158,114.30925722245598,104.91372350308791,102.48569171878228
21,4,21.93593445120326,1.0502265421562618,111.80387346439825,114.30925722245598,100.30108789245517
22,4,24.38202449647503,0.5434125328548192,113.15167356280635,111.80387346439825,108.7785340869114
23,4,25.05132482064237,1.1331513755940223,126.28641327873426,113.15167356280635,113.29614123896089
0,5,26.593186626639397,1.451403342206657,131.89253366539924,126.28641327873426,125.10599017182153
1,5,25.782879549081418,1.1016118201463312,127.5293367295455,131.89253366539924,129.3245980228656
2,5,26.51039517974142,1.3191888594267902,129.69193909181314,127.5293367295455,139.0966831812248
3,5,28.409746985833088,1.384206463348408,138.1943886437704,129.69193909181314,140.85924409738726
4,5,29.385851931210887,0.7280797719489325,128.41177832004766,138.1943886437704,139.29431459437947
5,5,30.92382064991629,0.7120448399082266,136.17662564517892,128.41177832004766,151.11926729357467
6,5,28.30753537028518,1.1109809888509918,144.03223551604546,136.17662564517892,145.34662452649178
7,5,31.359179450905955,0.9110284698067047,147.29208699941458,144.03223551604546,138.55387026722147
8,5,29.172119120343204,1.3398613028667203,145.71587164018746,147.29208699941458,135.6125315671745
9,5,28.108652835985318,1.4000231233980112,142.7913693766297,145.71587164018746,134.52858930081342
10,5,26.48789562473983,0.8534213793027181,119.6410456330758,142.7913693766297,131.57057104741284
11,5,24.639238553646837,0.7368705589744821,114.97605733860645,119.6410456330758,133.70683544896198
12,5,25.823170583961915,1.2805255152438617,124.89350021707634,114.97605733860645,117.87954653497248
13,5,23.779222741675802,0.7748060355481361,108.60383294853577,124.89350021707634,117.74707926491654
14,5,21.210039100258946,1.3226143185136783,113.36793311503709,108.60383294853577,123.8073403160663
15,5,20.16938732200365,0.9237382536487628,100.32620017202572,113.36793311503709,102.14381211246803
16,5,20.334088281787682,1.1675498992914703,99.42102108043302,100.32620017202572,108.4681377180978
17,5,21.83939239384405,0.5955353138346682,98.17396356984338,99.42102108043302,107.06021390755745
18,5,19.740408648636397,1.1238593246765731,98.73977471358484,98.17396356984338,116.90331431204875
19,5,18.66722791543655,0.9517676787372291,97.42829173506043,98.73977471358484,104.91372350308791
20,5,20.424129916991866,1.086608463175474,110.14242306889875,97.42829173506043,114.30925722245598
21,5,21.19174252431959,0.6680142077448634,95.91454761691172,110.14242306889875,111.80387346439825
